 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
11451065;"Figurativo, abstracto ?.todo es arte";"";"1";"1";"L,M,X,J,V,S,D";"";"2021-09-22 00:00:00.0";"2021-10-30 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=db2a92d9b8c4b710VgnVCM2000001f4a900aRCRD";"Figurativo, abstracto ?.todo es arte";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2df992d9b8c4b710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f9ea79262ef5d010VgnVCM1000000b205a0aRCRD";"Centro Cultural Dotacional Integrado Arganzuela";"1";"CALLE";"CANARIAS";"17";"ARGANZUELA";"PALOS DE MOGUER";"28045";"440979";"4472617";"40.40207279862862";"-3.6955325387824014";"/contenido/actividades/CineActividadesAudiovisuales";"";
11498021;"Filmoteca Noviembre - C.C. Los Rosales";"";"1";"1";"S";"";"2021-11-06 00:00:00.0";"2021-11-27 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bb2060f50c29c710VgnVCM2000001f4a900aRCRD";"Filmoteca Noviembre - C.C. Los Rosales";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7d5860f50c29c710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5b91e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Los Rosales (Villaverde)";"1";"AVENIDA";"LOS ROSALES";"133";"VILLAVERDE";"BUTARQUE";"28021";"442482";"4466908";"40.35074797433515";"-3.6773064421969233";"/contenido/actividades/CineActividadesAudiovisuales";"/usuario/Familias";
11494022;"Filmoteca Octubre - Noviembre C.S. Bohemios";"";"1";"1";"J";"";"2021-10-21 00:00:00.0";"2021-11-25 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b2953e99df87c710VgnVCM1000001d4a900aRCRD";"Filmoteca Octubre - Noviembre C.S. Bohemios";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=db6d4c92dbe5c710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Bohemios (Villaverde)";"1";"CALLE";"LOS BOHEMIOS";"1";"VILLAVERDE";"LOS ANGELES";"28041";"441066";"4467547";"40.35639654251886";"-3.6940501846610894";"/contenido/actividades/CineActividadesAudiovisuales";"";
11407936;"Final VI Torneo de Dramaturgia";"7 euros";"0";"0";"";"";"2022-05-20 00:00:00.0";"2022-05-20 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=52a3dfc243cc9710VgnVCM1000001d4a900aRCRD";"Final VI Torneo de Dramaturgia";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=86a3dfc243cc9710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4582ee06ea5ee310VgnVCM2000000c205a0aRCRD";"Naves Español en Matadero";"1";"PASEO";"CHOPERA";"14";"ARGANZUELA";"CHOPERA";"28045";"440825";"4471546";"40.39241374953321";"-3.697247685884226";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11484384;"Flaumenco";"";"1";"0";"";"";"2021-10-29 00:00:00.0";"2021-10-29 23:59:00.0";"21:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8b5cfde4ea3c710VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e5068540e41c010VgnVCM2000000c205a0aRCRD";"Centro Cultural Gloria Fuertes (Barajas)";"1";"AVENIDA";"LOGROÑO";"179";"BARAJAS";"CORRALEJOS";"28042";"449666";"4479054";"40.460622835379624";"-3.5936877657335935";"/contenido/actividades/Musica";"";
11484689;"Fly me to the moon";"";"1";"0";"";"";"2021-10-28 00:00:00.0";"2021-10-28 23:59:00.0";"19:00";"ALAÍN DAMAS Y SERGIO KUHLMANN   'Fly Me To The Moon' El 'Great American Song book' es el canon de las canciones populares estadounidenses más importantes e influyentes y los estándares del jazz de principios del siglo XX que han resistido la prueba del tiempo en su vida y legado. Songbook incluye estándares de George Gershwin, Cole Porter, Irving Berlin, Jerome Kern, Harold Arlen, Johnny Mercer y Richard Rodgers, o Henry Mancini entre otros.  Será obligatorio el uso de mascarilla y gel hidroalcohólico en la entrada así como atender en todo momento a las indicaciones del personal para cumplir las medidas preventivas dictadas por las autoridades sanitarias.   Entrada libre hasta completar aforo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9ccefd3655b3c710VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1474daf949130610VgnVCM1000001d4a900aRCRD";"FUNDACIÓN AMYC";"0";"CALLE";"FUENTE DEL REY";"11";"MONCLOA-ARAVACA";"ARAVACA";"28023";"434663";"4478596";"40.455461881519724";"-3.7705718336913936";"/contenido/actividades/DanzaBaile/Flamenco";"";
11471652;"Fomentar el valor de la familia leyendo cuentos";"";"1";"0";"";"";"2021-10-22 00:00:00.0";"2021-10-22 23:59:00.0";"19:00";"a cargo de Juan Antonio Díaz Corredor";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8239f5bfe5d0c710VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Cultural Valdebernardo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b278f5bfe5d0c710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Valdebernardo (Vicálvaro)";"1";"BULEVAR";"INDALECIO PRIETO";"21";"VICALVARO";"CASCO H.VICALVARO";"28032";"447278";"4472321";"40.39982891410407";"-3.621281890570377";"/contenido/actividades/ConferenciasColoquios";"";
11470238;"Formación para Cineastas Comprometidos. Jornada I: Medir, compensar e impulsar";"";"0";"0";"";"";"2021-10-22 00:00:00.0";"2021-10-22 23:59:00.0";"";"Ahora más que nunca, aprender a producir contenidos audiovisuales de manera más sostenible es esencial. Desde Europa y desde el ICAA aquí en España, se está incentivando el apoyo a producciones audiovisuales que tengan en cuenta los impactos ambientales y sociales.  La formación tendrá un formato híbrido: la sesión de producción y la mesa redonda de la primera jornada se ofrecerán de manera presencial mediante la compra de entradas cumpliendo con las normativas vigentes de sanidad. La segunda jornada co-organizada junto a Film Madrid, Oficina de promoción de rodajes de la Comunidad de Madrid , de encuentros técnicos, será de manera virtual gratuita previa inscripción.  Los objetivos de la formación son:  ? Entender los impactos directos e indirectos de la producción audiovisual sostenible tanto en su conjunto como por departamento.  ? Aprender a usar las herramientas de medición y conocer los incentivos existentes que giran en torno a estas nuevas prácticas, desde el nivel Europeo, nacional y desde el sector privado. ? Aprender a sumar hacia una producción con prácticas sostenibles desde cada departamento de una producción audiovisual.  DIA 1 (presencial) 9:30 - 10:00 - Llegada, acreditación y bienvenida. 10:00 - 10:30 - Repaso de contenidos 10:30 - 12:00 - Formación Práctica. Workshop con caso práctico y uso de herramientas de medición. 12:15 - 12:30 Pausa 12:30 - 14:00 Mesa redonda: Agentes impulsores de Cambio. Instituciones y organismos que están ?tirando? del movimiento verde por sus incentivos y políticas internas. Nos acompañarán Peter Andermatt de MEDIA España,  un/a representante del ICAA y representantes del sector privado de la industria del cine español.  La informacion e inscripción gratuita de la Jornada II: SER SOSTENIBLE ES UNA CUESTIÓN DE EQUIPO se puede hacer desde  www.anotherwayff.com .  PRECIO 15 Euros       ";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1d9a37a33080c710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471394";"40.391053041229135";"-3.6958079719260075";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11469646;"Fortificación y ciudad. 29 maquetas";"";"1";"1";"M,X,J,V,S,D";"";"2021-09-29 00:00:00.0";"2022-01-09 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=df1f1c953330c710VgnVCM1000001d4a900aRCRD";"Fortificación y ciudad. 29 maquetas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=54ce1c953330c710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=799aa379ad1a8710VgnVCM2000001f4a900aRCRD";"Salas de exposiciones Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439635";"4475270";"40.425879483969005";"-3.7116123357920823";"/contenido/actividades/Exposiciones";"";
11488242;"Fortuna y la máquina de lluvia";"";"0";"1";"L,M,X,J,V,S,D";"";"2021-10-23 00:00:00.0";"2021-10-24 23:59:00.0";"";"Autora: Eleonora Luna Reyes Dirección: Cynthia Miranda Con: Elisa Forcano, Adí Bar, Roberto Enríquez (voz en off) y María Morales (voz en off)  Esta obra aborda el viaje, emocional y vital, de una niña de diez años, Fortuna, desde Valle Aventura, en busca de sus padres, 'aventureros que recorren caminos y persiguen sueños'. Es una reflexión poética de las familias de soñadores, que viajan a la frontera en busca de oportunidades.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=53ebc72e8305c710VgnVCM1000001d4a900aRCRD";"Vividero México";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7772ac9c55f9710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4582ee06ea5ee310VgnVCM2000000c205a0aRCRD";"Naves Español en Matadero";"1";"PASEO";"CHOPERA";"14";"ARGANZUELA";"CHOPERA";"28045";"440825";"4471546";"40.39241374953321";"-3.697247685884226";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"/usuario/Familias";
11473079;"Fotografía bordada";"";"0";"0";"";"";"2021-11-13 00:00:00.0";"2021-11-13 23:59:00.0";"17:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3f107707d711c710VgnVCM1000001d4a900aRCRD";"Fotografía bordada";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3d6c9a1b9e0c710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD";"Espacio Abierto Quinta de los Molinos";"1,6";"CALLE";"JUAN IGNACIO LUCA DE TENA";"20";"SAN BLAS-CANILLEJAS";"EL SALVADOR";"28027";"446636";"4477644";"40.44774002225867";"-3.6292874542291638";"/contenido/actividades/CineActividadesAudiovisuales/Fotografia";"";
11473081;"Fotografía bordada";"";"0";"0";"";"";"2021-11-27 00:00:00.0";"2021-11-27 23:59:00.0";"17:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3d107707d711c710VgnVCM1000001d4a900aRCRD";"Fotografía bordada";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3d6c9a1b9e0c710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD";"Espacio Abierto Quinta de los Molinos";"1,6";"CALLE";"JUAN IGNACIO LUCA DE TENA";"20";"SAN BLAS-CANILLEJAS";"EL SALVADOR";"28027";"446636";"4477644";"40.44774002225867";"-3.6292874542291638";"/contenido/actividades/CineActividadesAudiovisuales/Fotografia";"";
11457269;"Frente Cumbiero";"";"1";"0";"";"";"2021-10-30 00:00:00.0";"2021-10-30 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f4124fd250c9b710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c5c625c0d168510VgnVCM1000001d4a900aRCRD";"Nave de Terneras del Centro Cultural Casa del Reloj";"1";"PASEO";"CHOPERA";"10";"ARGANZUELA";"CHOPERA";"28045";"440713";"4471660";"40.393432756132874";"-3.6985778802913103";"/contenido/actividades/1ciudad21distritos";"";
11484766;"Fuller 360 -";"";"1";"0";"";"";"2021-11-12 00:00:00.0";"2021-11-12 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ae9985ab88b3c710VgnVCM1000001d4a900aRCRD";"Fuller 360";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9ba985ab88b3c710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9bd738d60b41c010VgnVCM2000000c205a0aRCRD";"Centro Juvenil El Sitio de mi Recreo (Villa de Vallecas)";"1";"CALLE";"REAL DE ARGANDA";"39";"VILLA DE VALLECAS";"SANTA EUGENIA";"28031";"447634";"4470066";"40.37953682427198";"-3.616901585603186";"/contenido/actividades/1ciudad21distritos";"";
11484767;"Fuller 360 -";"";"1";"0";"";"";"2021-11-13 00:00:00.0";"2021-11-13 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=02a985ab88b3c710VgnVCM1000001d4a900aRCRD";"Fuller 360";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9ba985ab88b3c710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9bd738d60b41c010VgnVCM2000000c205a0aRCRD";"Centro Juvenil El Sitio de mi Recreo (Villa de Vallecas)";"1";"CALLE";"REAL DE ARGANDA";"39";"VILLA DE VALLECAS";"SANTA EUGENIA";"28031";"447634";"4470066";"40.37953682427198";"-3.616901585603186";"/contenido/actividades/1ciudad21distritos";"";
11318782;"Fume, de María Toro, en Hortaleza";"";"1";"0";"";"";"2021-11-19 00:00:00.0";"2021-11-19 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=742e99871db67710VgnVCM1000001d4a900aRCRD";"Fume, de María Toro, en Hortaleza";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9a2e99871db67710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Carril del Conde (Hortaleza)";"1";"CALLE";"CARRIL DEL CONDE";"57";"HORTALEZA";"CANILLAS";"28043";"444516";"4479119";"40.46088953531134";"-3.6544210187969433";"/contenido/actividades/Musica/Flamenco";"";
11461213;"Future lovers unplugged";"18 euros";"0";"1";"S,D";"22/1/2022;23/1/2022;29/1/2022;30/1/2022;12/2/2022;13/2/2022;19/2/2022;20/2/2022;";"2022-01-15 00:00:00.0";"2022-03-06 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f053b067ee4cb710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"11";"CENTRO";"UNIVERSIDAD";"28015";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11472785;"Futuru-rú";"4 euros (tanto niños como adultos)";"0";"0";"";"";"2021-11-20 00:00:00.0";"2021-11-20 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b87c9a1b9e0c710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD";"Espacio Abierto Quinta de los Molinos";"1,6";"CALLE";"JUAN IGNACIO LUCA DE TENA";"20";"SAN BLAS-CANILLEJAS";"EL SALVADOR";"28027";"446636";"4477644";"40.44774002225867";"-3.6292874542291638";"";"/usuario/Familias";
11413067;"Gala Anïmales Mixtøs";"Por confirmar ";"0";"1";"M,X,J,V,S,D";"";"2022-01-26 00:00:00.0";"2022-03-02 23:59:00.0";"";"Ante el éxito obtenido en la primera edición del Ciclo  Anïmales Mixtøs , el primer festival de música interpretada por actrices y actores, vamos a invitar a algunos de nuestros animales a que se junten para cantar en dos noches inolvidables de música y talento. Queremos despedir el año llenando de música las Naves del Español y para eso ampliamos el espacio del Café Naves, lugar natural de los conciertos, para irnos a la Sala Fernando Arrabal de las Naves del Español en Matadero y así poder hacer dos conciertos de gran formato donde el público podrá disfrutar de la música y de las canciones de nuestros Animales Mixtos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=88383acad95f9710VgnVCM1000001d4a900aRCRD";"Anïmales Mixtøs";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cc383acad95f9710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.41482868269558";"-3.7001663599562105";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11477606;"Gala de folclore tradicional y cultural de los pueblos eslavos";"";"1";"0";"";"";"2021-10-23 00:00:00.0";"2021-10-23 23:59:00.0";"19:00";"La 'Asociación Cumbre Eslava' nos trae una gala de folclore tradicional y cultural de los pueblos eslavos, con música y canciones rusas, ucranianas y españolas, acompañadas de bailes nacionales y populares de estos países junto con operas y melodías españolas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b024dd76c42c710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6089ba61e681c010VgnVCM1000000b205a0aRCRD";"Auditorio y sala de exposiciones Paco de Lucía (Latina)";"1";"AVENIDA";"LAS AGUILAS";"2";"LATINA";"LAS AGUILAS";"28044";"435330";"4470783";"40.38513183038149";"-3.761911556533903";"/contenido/actividades/DanzaBaile/FolcloreEtnica";"";
11442965;"Gala Saniclown";"Próximamente a la venta";"0";"0";"";"";"2021-10-30 00:00:00.0";"2021-10-30 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3f68c27f1a7ea710VgnVCM1000001d4a900aRCRD";"Gala Saniclown";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1578c27f1a7ea710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD";"Teatro Circo Price";"1";"RONDA";"ATOCHA";"35";"ARGANZUELA";"PALOS DE MOGUER";"28012";"440723";"4473051";"40.40596423138839";"-3.698601359753866";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11475577;"Ganchillo revolucionario";"";"1";"1";"V";"";"2021-10-01 00:00:00.0";"2021-10-29 23:59:00.0";"17:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4e68d9acc671c710VgnVCM1000001d4a900aRCRD";"Ganchillo revolucionario";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4debab35c0bdb610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d51e3f875c2f8510VgnVCM2000001f4a900aRCRD";"Espacio de Igualdad Juana Doña. Arganzuela";"2";"PASEO";"CHOPERA";"10";"ARGANZUELA";"CHOPERA";"28045";"440676";"4471620";"40.39307289237465";"-3.699005654074825";"/contenido/actividades/EnLinea";"/usuario/Mujeres";
11314678;"Generación del 19. Lecturas en compañía y alfabetización sorora";"";"1";"1";"X";"";"2021-09-29 00:00:00.0";"2021-10-27 23:59:00.0";"10:00";"Grupo dirigido a mujeres que se están iniciando en la lectura y escritura.En este espacio leeremos juntas fragmentos de textos con perspectiva de género e iremos trabajando sobre ellos, desde la ortografía y la redacción hasta la comprensión y análisis de los contenidos, revisando pautas de escritura y aprendiendo unas de otras.Únete a nosotras para reforzar tu escritura y comprensión lectora y seguir ejercitando tus habilidades para poder expresarte y comunicarte con tu entorno.Se solicita inscripción previa.Miércoles 6, 13, 20 y 27 de octubre de 10 a 11:30 h.Actividad presencial con aforo limitado.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2a14deed71947710VgnVCM2000001f4a900aRCRD";"Club de lectura en los Espacios de Igualdad";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f7a910b636686710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a38fb412e9a2610VgnVCM2000001f4a900aRCRD";"Espacio de Igualdad Berta Cáceres. Usera";"1";"CALLE";"GRAN AVENIDA";"14";"USERA";"ORCASITAS";"28041";"439703";"4468958";"40.36902428128397";"-3.710212677306876";"/contenido/actividades/CursosTalleres";"";
11499236;"Genoma B - Arganzuela";"";"1";"0";"";"";"2021-11-27 00:00:00.0";"2021-11-27 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9736d4e68289c710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c5c625c0d168510VgnVCM1000001d4a900aRCRD";"Nave de Terneras del Centro Cultural Casa del Reloj";"1";"PASEO";"CHOPERA";"10";"ARGANZUELA";"CHOPERA";"28045";"440713";"4471660";"40.393432756132874";"-3.6985778802913103";"/contenido/actividades/DanzaBaile";"";
